stage,band,macd_mode,exit,lookahead,n_closed,n_open,win_rate,base_rate,z,p_value,expected_wins,wins,mean_ret,median_ret,mean_hold_bars,median_hold_bars,profit_factor,edge_pp,symbols_scored,symbols_with_positive_edge
S,b_00_80,dif_gt_dea,fixed_20,False,307,0,0.5993485342019544,0.5623613721468059,1.254599525559817,0.10481208789372798,172.6449412490694,184.0,0.03114903358317016,0.025806509352897855,20.0,20.0,1.8387620377496787,3.6987162055148515,5,4
S,b_00_80,dif_gt_zero,death_cross,False,741,0,0.44129554655870445,0.5364320605064039,-5.24098968104421,0.999999920141176,397.4961568352453,327.0,0.010071448023047071,-0.004777667486073778,5.558704453441296,5.0,1.6184955143177395,-9.513651394769946,5,0
S,b_00_80,dif_gt_zero,k_turn_down,False,741,0,0.4750337381916329,0.5264691741544701,-2.8450247464706564,0.9977796013563192,390.1136580484624,352.0,0.008570770732910552,-0.0013679551467787876,3.5317139001349527,3.0,1.7060474977700064,-5.143543596283723,5,0
S,b_00_80,dif_gt_zero,k_over_80,False,430,0,0.7651162790697674,0.5565501979961711,8.712937426877934,1.4805005712032125e-18,239.3165851383536,329.0,0.019920502113921667,0.025405540528961268,18.66046511627907,9.0,1.8085791545032066,20.85660810735963,5,5
S,b_00_80,dif_gt_zero,macd_death,False,479,1,0.5469728601252609,0.5647316049050313,-0.8346990336780203,0.7980564070601222,270.50643874951,262.0,0.021042333532763698,0.006387175564239289,17.194154488517746,14.0,1.8442055164113553,-1.7758744779770352,5,2
S,b_00_80,dif_gt_zero,trail_5,False,395,2,0.4708860759493671,0.5622174786391968,-3.739473711367944,0.9999077970344574,222.07590406248272,186.0,0.02013060203134047,-0.007072986064875164,17.58987341772152,11.0,1.7086655870020468,-9.13314026898297,5,0
S,b_00_80,dif_gt_zero,trail_10,False,219,3,0.410958904109589,0.5757071538358207,-5.073659640846434,0.999999804881603,126.07986669004474,90.0,0.0521463604760471,-0.018726662661472826,40.51598173515982,21.0,2.1702885028472885,-16.47482497262317,4,0
S,b_00_80,dif_gt_zero,fixed_5,False,641,0,0.5881435257410297,0.535833494814086,2.6193079324794586,0.0044054186630109946,343.46927017582914,377.0,0.010145705698649346,0.007881695632088848,5.0,5.0,1.6236945225384583,5.231003092694364,5,4
S,b_00_80,dif_gt_zero,fixed_10,False,524,0,0.5782442748091603,0.5586603085611946,0.8602273655675327,0.19483186127945118,292.738001686066,303.0,0.013239731203579456,0.01409503426589287,10.0,10.0,1.52718667879613,1.9583966247965656,5,4
S,b_00_80,dif_gt_zero,fixed_20,False,387,2,0.5736434108527132,0.5729756708500067,-0.024958529430993616,0.509955978992606,221.7415846189526,222.0,0.020637358299168258,0.01612704391389741,20.0,20.0,1.5979013738710073,0.06677400027065294,5,3
S,b_00_80,both,death_cross,False,289,0,0.45674740484429066,0.5304283150285174,-2.573002997173282,0.9949589832691584,153.29378304324152,132.0,0.01194323517371605,-0.004474333632959904,5.051903114186851,4.0,1.7365773769011954,-7.368091018422673,5,1
S,b_00_80,both,k_turn_down,False,289,0,0.47058823529411764,0.5220396025786487,-1.8121578237613758,0.965019093083063,150.86944514522946,136.0,0.009409772575709253,-0.0014471421513015947,3.283737024221453,3.0,1.7024106713576936,-5.145136728453103,5,1
S,b_00_80,both,k_over_80,False,216,0,0.7916666666666666,0.5444001021958165,7.271720647813372,1.7746851108920618e-13,117.59042207429636,171.0,0.01995341705135365,0.022998743245768005,15.708333333333334,5.0,1.9016384452843444,24.726656447085016,5,5
S,b_00_80,both,macd_death,False,222,0,0.44144144144144143,0.5468943378298561,-3.2330735553913437,0.9993876698703726,121.41054299822804,98.0,0.019713272710806536,-0.007075542923463296,10.522522522522523,9.0,1.9329263567425488,-10.545289638841465,5,0
S,b_00_80,both,trail_5,False,202,2,0.47029702970297027,0.5608817460067456,-2.6851620652921033,0.9963752677845351,113.29811269336261,95.0,0.020604553791070433,-0.008225981678669225,18.346534653465348,11.0,1.7555160888240449,-9.058471630377529,5,1
S,b_00_80,both,trail_10,False,150,3,0.4266666666666667,0.5817230499691685,-3.994674717578829,0.9999676084331729,87.25845749537527,64.0,0.07110743273319692,-0.014011403750413931,45.58,24.5,2.7150272605754027,-15.505638330250177,4,0
S,b_00_80,both,fixed_5,False,263,0,0.5817490494296578,0.5317362129671369,1.565554974418549,0.05872641893235229,139.846624010357,153.0,0.011779750359460205,0.00843891152356524,5.0,5.0,1.6927982565844772,5.0012836462520855,5,3
S,b_00_80,both,fixed_10,False,227,0,0.5947136563876652,0.5540775902784042,1.1667480601023807,0.12165606398797568,125.77561299319775,135.0,0.019433151806748896,0.015237706346747482,10.0,10.0,1.893218160323581,4.0636066109260955,5,4
S,b_00_80,both,fixed_20,False,200,0,0.6,0.5658403794339846,0.9075539244347169,0.182056973520127,113.16807588679691,120.0,0.03383754366533634,0.023538438485900315,20.0,20.0,2.2033323078260962,3.4159620566015403,5,3
S,b_00_80,hist_rising,death_cross,False,1461,1,0.4188911704312115,0.5359606921307202,-9.018306469450174,1.0,783.0385712029822,612.0,0.006805555239118481,-0.008037945967185989,6.225872689938399,6.0,1.297838704463491,-11.706952169950869,5,0
S,b_00_80,hist_rising,k_turn_down,False,1462,0,0.42954856361149113,0.5252846959167815,-7.367636144605968,0.9999999999999132,767.9662254303346,628.0,0.005197353838980493,-0.004851839694787585,3.822845417236662,3.0,1.3026483888334124,-9.573613230529038,5,0
S,b_00_80,hist_rising,k_over_80,False,538,2,0.7509293680297398,0.5584008643780558,9.007736658977986,1.0517637669646672e-19,300.419665035394,404.0,0.020991189750393664,0.027372723108729957,20.87174721189591,12.0,1.7185991201205975,19.252850365168396,5,5
S,b_00_80,hist_rising,macd_death,False,713,2,0.5259467040673211,0.565312744977719,-2.171609090468015,0.9850574196171791,403.0679871691137,375.0,0.022811824114707408,0.004846573258728615,20.455820476858346,17.0,1.6301939467177742,-3.936604091039786,5,0
S,b_00_80,hist_rising,trail_5,False,847,5,0.44155844155844154,0.5519311114164187,-6.53741104769601,0.9999999999687036,467.4856513697066,374.0,0.015960544553704714,-0.011437790883617183,15.370720188902007,9.0,1.4921025557621368,-11.037266985797716,5,0
S,b_00_80,hist_rising,trail_10,False,464,5,0.4051724137931034,0.5618012766771097,-6.926099237673968,0.999999999997837,260.67579237817887,188.0,0.04244775311030546,-0.02722925105042273,33.224137931034484,17.0,1.8254037591078505,-15.662886288400625,4,0
S,b_00_80,hist_rising,fixed_5,False,1239,0,0.5569007263922519,0.5325833345076604,1.6893301185429213,0.045578092316183635,659.8707514549913,690.0,0.0062826605165589335,0.0056149112039560745,5.0,5.0,1.2928152083689846,2.4317391884591477,5,4
S,b_00_80,hist_rising,fixed_10,False,992,0,0.5393145161290323,0.5547225310679751,-1.0100813645094275,0.8437718451354299,550.2847508194313,535.0,0.008171351563987198,0.007228052857422784,10.0,10.0,1.2635744015418364,-1.5408014938942838,5,2
S,b_00_80,hist_rising,fixed_20,False,654,4,0.5688073394495413,0.5679600701700349,0.004292988586616899,0.4982873506041363,371.4458858912028,372.0,0.017250108613161563,0.01899607441984119,20.0,20.0,1.4070730318866826,0.08472692795064019,5,3
S,b_00_80,recent_cross,death_cross,False,213,0,0.47417840375586856,0.5330038718964842,-1.7928923714512863,0.9635049323101413,113.52982471395114,101.0,0.023157962126185625,-0.0013706418010823729,6.225352112676056,6.0,2.259472704573131,-5.882546814061568,5,1
S,b_00_80,recent_cross,k_turn_down,False,213,0,0.5117370892018779,0.5222355157725236,-0.3758417571482553,0.6464827289218793,111.23616485954751,109.0,0.018208485636359652,0.0005410866637123313,3.9295774647887325,3.0,2.1868325730319627,-1.0498426570645703,5,3
S,b_00_80,recent_cross,k_over_80,False,159,1,0.7735849056603774,0.548816325788247,5.649106434972359,8.064198959179323e-09,87.26179580033127,123.0,0.02315158484429315,0.03617763854844469,19.71069182389937,10.0,1.685555221398386,22.476857987213037,4,4
S,b_00_80,recent_cross,macd_death,False,203,0,0.458128078817734,0.5491628860572167,-2.6876382443569837,0.9964020345790997,111.480065869615,93.0,0.03720239339393458,-0.004494377928932147,14.236453201970443,11.0,2.2345166308851176,-9.103480723948277,4,0
S,b_00_80,recent_cross,trail_5,False,173,2,0.48554913294797686,0.5540044739040264,-1.9016960832473677,0.971394550888375,95.84277398539658,84.0,0.03672682296104342,-0.0048387125400428666,18.566473988439306,10.0,2.3477365538333017,-6.845534095604955,4,1
S,b_00_80,recent_cross,trail_10,False,139,3,0.460431654676259,0.571553931914306,-2.7749915884503,0.997239843221319,79.44599653608854,64.0,0.0928776141782154,-0.011839915054986494,43.388489208633096,22.0,3.1514166024844186,-11.112227723804702,4,0
S,b_00_80,recent_cross,fixed_5,False,197,0,0.5736040609137056,0.529643447295991,1.166357796588638,0.12173490716582042,104.33975911731022,113.0,0.012928665490562097,0.011299494627586393,5.0,5.0,1.6433409758025408,4.396061361771464,4,4
S,b_00_80,recent_cross,fixed_10,False,193,0,0.5595854922279793,0.5509047523711225,0.17037283603987943,0.4323584667541467,106.32461720762663,108.0,0.021875742786376384,0.016310188322922414,10.0,10.0,1.7216524815588437,0.8680739856856801,4,3
S,b_00_80,recent_cross,fixed_20,False,178,0,0.6235955056179775,0.5614747535104915,1.6019233055610096,0.05458628508235204,99.94250612486749,111.0,0.04124169391561579,0.027515238229517403,20.0,20.0,1.9978806537388163,6.212075210748602,4,4
S,b_00_80,dif_rising,death_cross,False,1119,1,0.4262734584450402,0.5357217071631489,-7.386114133054644,0.9999999999999244,599.4725903155637,477.0,0.00885169847628115,-0.007478925047635143,6.162645218945487,6.0,1.4081714221071682,-10.944824871810871,5,0
S,b_00_80,dif_rising,k_turn_down,False,1120,0,0.44107142857142856,0.5249669737440511,-5.660378475709714,0.9999999924480243,587.9630105933372,494.0,0.006803679467119193,-0.00461506155182273,3.775892857142857,3.0,1.4115170007143614,-8.389554517262255,5,0
S,b_00_80,dif_rising,k_over_80,False,488,2,0.7581967213114754,0.5545557698954287,9.061710103416697,6.421056108687782e-20,270.62321570896916,370.0,0.019489627930769898,0.026640582690345305,19.43032786885246,10.0,1.7097275400427563,20.364095141604675,5,5
S,b_00_80,dif_rising,macd_death,False,623,2,0.48635634028892455,0.5615972486439561,-3.8463945365745595,0.9999400656545038,349.8750859051846,303.0,0.019274326263014074,-0.001935088112101746,18.59550561797753,15.0,1.537724490852971,-7.524090835503156,5,0
S,b_00_80,dif_rising,trail_5,False,681,5,0.44640234948604995,0.5526917147689842,-5.6550479839931835,0.999999992209863,376.3830577576782,304.0,0.016908748114520696,-0.011021280111251253,15.625550660792952,9.0,1.5475666176772875,-10.62893652829342,5,0
S,b_00_80,dif_rising,trail_10,False,385,5,0.412987012987013,0.5636811173460634,-6.08790792668675,0.9999999994280219,217.0172301782344,159.0,0.04647479369481083,-0.023622584170449823,34.984415584415586,17.0,1.9617200167769733,-15.06941043590504,4,0
S,b_00_80,dif_rising,fixed_5,False,985,0,0.5654822335025381,0.532318038991574,2.05675835854688,0.019854737731599528,524.3332684067004,557.0,0.006269685464452844,0.006591308434890308,5.0,5.0,1.2963798354210494,3.3164194510964085,5,5
S,b_00_80,dif_rising,fixed_10,False,811,0,0.5400739827373613,0.5544882581129112,-0.8626089547186633,0.8058237473680057,449.68997732957104,438.0,0.008916888535296234,0.007086337191311687,10.0,10.0,1.2921439218634436,-1.4414275375549956,5,2
S,b_00_80,dif_rising,fixed_20,False,554,3,0.5595667870036101,0.5663680448737847,-0.36763472190469987,0.6434271895472379,313.7678968600767,310.0,0.017300846021262917,0.017323735632995163,20.0,20.0,1.4309695530643893,-0.6801257870174604,5,2
S,b_any,none,death_cross,False,1698,1,0.41048292108362777,0.5343099276181594,-10.274827740140482,1.0,907.2582570956347,697.0,0.005685170640859019,-0.007616513134139247,5.7856301531213195,5.0,1.2619645758303133,-12.382700653453165,5,0
S,b_any,none,k_turn_down,False,1699,0,0.4284873454973514,0.5245022822950158,-7.960439954697086,0.9999999999999991,891.129377619232,728.0,0.004720606717862422,-0.004834427135621655,3.602118893466745,3.0,1.2854486950928299,-9.601493679766444,5,0
S,b_any,none,k_over_80,False,671,2,0.7213114754098361,0.5514430731756755,8.861905946186774,3.932897388991649e-19,370.01830210087826,484.0,0.017111958730252497,0.02159982517381187,17.63189269746647,8.0,1.6651740897560163,16.986840223416056,5,5
S,b_any,none,macd_death,False,729,2,0.522633744855967,0.5653423190855665,-2.3781795608262812,0.9913008243138418,412.134550613378,381.0,0.021971547320355556,0.004782157549647614,20.477366255144034,17.0,1.6054421157652419,-4.270857422959951,5,0
S,b_any,none,trail_5,False,879,5,0.43572241183162685,0.5515523163342112,-6.984844422821504,0.9999999999985741,484.8144860577716,383.0,0.014467792397920022,-0.012705325035879955,15.142207053469852,9.0,1.4434914896598217,-11.582990450258436,5,0
S,b_any,none,trail_10,False,470,5,0.4021276595744681,0.5615897580154188,-7.096032826670594,0.9999999999993581,263.9471862672468,189.0,0.04132164017805702,-0.02722925105042273,33.03829787234042,17.0,1.8016399573597164,-15.946209844095065,4,0
S,b_any,none,fixed_5,False,1402,0,0.550641940085592,0.5331028537623238,1.2912634091016872,0.09830617708432032,747.410200974778,772.0,0.006678045566934224,0.00553977411505957,5.0,5.0,1.3229833480097812,1.7539086323268172,5,3
S,b_any,none,fixed_10,False,1093,0,0.5434583714547118,0.5550368686248748,-0.8020359016520072,0.7887339044846693,606.6552974069881,594.0,0.008048981936214526,0.00760649313128714,10.0,10.0,1.26770666288378,-1.1578497170163016,5,2
S,b_any,none,fixed_20,False,690,5,0.5652173913043478,0.5680247567134408,-0.1882299125143886,0.5746517876146212,391.9370821322741,390.0,0.017260822478561595,0.01790886701281269,20.0,20.0,1.4175186362521033,-0.2807365409092988,5,4
S,b_any,dif_gt_dea,death_cross,False,654,0,0.4235474006116208,0.5280417532059694,-5.400978413096904,0.999999966860799,345.339306596704,277.0,0.009639258067437031,-0.005656400211525414,4.740061162079511,4.0,1.5482562547074001,-10.449435259434859,5,0
S,b_any,dif_gt_dea,k_turn_down,False,654,0,0.44801223241590216,0.5202671579980136,-3.7423700537920532,0.9999088535980309,340.2547213307009,293.0,0.007291127143965285,-0.003915087808010698,3.0642201834862384,3.0,1.489265155160695,-7.225492558211144,5,0
S,b_any,dif_gt_dea,k_over_80,False,429,1,0.7296037296037297,0.5383008695722881,7.93762259027362,1.030466562674949e-15,230.93107304651159,313.0,0.018338077442531308,0.019154026266877677,13.337995337995338,4.0,1.8930817167033642,19.13028600314416,5,5
S,b_any,dif_gt_dea,macd_death,False,368,0,0.45108695652173914,0.550678172504137,-3.9081682700257634,0.9999535007360605,202.6495674815224,166.0,0.02707819203489012,-0.008547603787632696,13.228260869565217,11.0,1.9604728260143216,-9.959121598239784,5,0
S,b_any,dif_gt_dea,trail_5,False,370,2,0.5,0.5554640698552383,-2.2164681658972727,0.9866702721249243,205.52170584643818,185.0,0.025957406673512904,1.0296206554016862e-07,17.083783783783783,10.0,1.9550750401995547,-5.5464069855238325,5,0
S,b_any,dif_gt_dea,trail_10,False,242,3,0.47107438016528924,0.5708339255667407,-3.2455948237343253,0.9994139723819088,138.14180998715125,114.0,0.07092992836919791,-0.009352618037352822,40.99173553719008,21.5,2.6493547690317985,-9.97595454014515,4,0
S,b_any,dif_gt_dea,fixed_5,False,560,0,0.5535714285714286,0.531343400465798,1.0130968703697383,0.15550694650630198,297.5523042608469,310.0,0.009698299276273597,0.007753434502063228,5.0,5.0,1.4854780390188798,2.2228028105630626,5,3
S,b_any,dif_gt_dea,fixed_10,False,457,0,0.5601750547045952,0.552884508167149,0.26686948044033,0.39478482787895286,252.66822023238709,256.0,0.01452006107010941,0.010301599099857617,10.0,10.0,1.5628229413990995,0.7290546537446208,5,4
S,b_any,dif_gt_dea,fixed_20,False,353,0,0.603399433427762,0.5654596987608936,1.3908527584195338,0.08213504040519315,199.60727366259545,213.0,0.030546481561868483,0.02633004894030333,20.0,20.0,1.86472427096431,3.7939734666868397,5,4
S,b_any,dif_gt_zero,death_cross,False,888,0,0.42680180180180183,0.5341220004501364,-6.457494443702396,0.9999999999467747,474.30033639972106,379.0,0.007660737429241444,-0.005428527715047038,5.04954954954955,4.0,1.4832780076655168,-10.732019864833454,5,0
S,b_any,dif_gt_zero,k_turn_down,False,888,0,0.46846846846846846,0.5252421629035843,-3.426193229113337,0.9996939476191781,466.41504065838285,416.0,0.006796096129949642,-0.0018426958474893618,3.2545045045045047,3.0,1.5630476169728558,-5.677369443511582,5,0
S,b_any,dif_gt_zero,k_over_80,False,550,0,0.7236363636363636,0.5486456642512929,8.251559584153386,7.817032645154788e-17,301.7551153382111,398.0,0.017237916852010395,0.019561843366805887,15.232727272727272,5.0,1.8183189969485223,17.499069938507073,5,5
S,b_any,dif_gt_zero,macd_death,False,506,1,0.5434782608695652,0.5644827688252719,-1.0032947992521337,0.842140677652049,285.62828102558757,275.0,0.02065811116539517,0.006262165324781521,16.934782608695652,13.0,1.8280500756518374,-2.100450795570674,5,2
S,b_any,dif_gt_zero,trail_5,False,416,2,0.4735576923076923,0.5612274280237007,-3.683220416763279,0.9998848470724825,233.4706100578595,197.0,0.01943374283113703,-0.006163446390092364,17.459134615384617,10.0,1.69701847068091,-8.766973571600845,5,0
S,b_any,dif_gt_zero,trail_10,False,226,3,0.42035398230088494,0.5750053684342304,-4.839887452081662,0.9999993504365997,129.95121326613608,95.0,0.051770206309920574,-0.018319554190477372,40.66814159292036,20.0,2.1547431595574094,-15.46513861333455,4,0
S,b_any,dif_gt_zero,fixed_5,False,751,0,0.5712383488681758,0.5362077774939022,1.8908554552589998,0.02932182104130605,402.6920408979206,429.0,0.009466307542049785,0.007336003751057696,5.0,5.0,1.5764495776534981,3.5030571374273567,5,3
S,b_any,dif_gt_zero,fixed_10,False,590,0,0.5796610169491525,0.5585881451948115,0.9909474008662771,0.1608556324630877,329.5670056649388,342.0,0.012340898540087457,0.013366657338807708,10.0,10.0,1.504642054828921,2.1072871754341027,5,4
S,b_any,dif_gt_zero,fixed_20,False,414,2,0.5966183574879227,0.5727792905115249,0.9357978068870353,0.17468865044331505,237.13062627177132,247.0,0.02182732743859418,0.019841326433137296,20.0,20.0,1.6428440166175158,2.3839066976397816,5,4
S,b_any,both,death_cross,False,431,0,0.4245939675174014,0.5278175293476401,-4.347522795452728,0.999993115811764,227.48935514883289,183.0,0.006379841984164561,-0.005334764937892089,4.215777262180975,3.0,1.4151196111042463,-10.322356183023873,5,1
S,b_any,both,k_turn_down,False,431,0,0.45707656612529,0.5210234864279605,-2.708822793453499,0.9966238803276107,224.56112265045095,197.0,0.0054020749462078835,-0.002533881386648118,2.8213457076566124,2.0,1.4198509223268434,-6.394692030267047,5,0
S,b_any,both,k_over_80,False,344,0,0.7238372093023255,0.5356202482831864,6.977024421367474,1.5074865816403464e-12,184.25336540941612,249.0,0.01631519961664996,0.01545067797646238,11.18313953488372,2.0,1.987277833847743,18.821696101913908,5,5
S,b_any,both,macd_death,False,273,0,0.4432234432234432,0.5492938600839525,-3.593958895804616,0.9998371543800081,149.95722380291903,121.0,0.018597301917874322,-0.008019094385214087,10.380952380952381,8.0,1.8815899478281513,-10.607041686050934,5,0
S,b_any,both,trail_5,False,244,2,0.47540983606557374,0.5635882893357489,-2.8672916751126554,0.9979299936696179,137.51554259792272,116.0,0.0200201567773161,-0.005791121113849884,18.790983606557376,11.0,1.761044225303413,-8.817845327017515,5,1
S,b_any,both,trail_10,False,167,3,0.4431137724550898,0.5828802914199548,-3.8006744644280497,0.9999278486117579,97.34100866713246,74.0,0.06994359436524349,-0.013560868160097717,46.89820359281437,26.0,2.6914193319485067,-13.976651896486498,4,0
S,b_any,both,fixed_5,False,374,0,0.5508021390374331,0.533906414050141,0.6039474079303543,0.2729393041856115,199.68099885475274,206.0,0.009472443927946937,0.006662022454479111,5.0,5.0,1.5597590593265092,1.6895724987292082,5,2
S,b_any,both,fixed_10,False,307,0,0.5863192182410424,0.5560475235685178,1.0116955840820674,0.15584181378792905,170.70658973553498,180.0,0.01535613163383107,0.01256434560449926,10.0,10.0,1.716550545921985,3.027169467252455,5,5
S,b_any,both,fixed_20,False,249,0,0.6184738955823293,0.5696223992571624,1.5000209499041008,0.06680448793028304,141.83597741503343,154.0,0.03268775413748331,0.025806509352897855,20.0,20.0,2.2040596890003723,4.885149632516694,5,4
S,b_any,hist_rising,death_cross,False,1553,1,0.4127495170637476,0.5351801417593834,-9.719518793596988,1.0,831.1347601523225,641.0,0.005961172824221995,-0.0082390191484627,6.024468770122344,5.0,1.2660680973320122,-12.243062469563586,5,0
S,b_any,hist_rising,k_turn_down,False,1554,0,0.4272844272844273,0.5248791590348982,-7.740790269283437,0.9999999999999951,815.6622131402319,664.0,0.00455319771085439,-0.0050165193325094615,3.7155727155727156,3.0,1.2686747623635832,-9.759473175047095,5,0
S,b_any,hist_rising,k_over_80,False,613,2,0.732463295269168,0.5535019378938247,8.927358136780015,2.1815155842546046e-19,339.2966879289146,449.0,0.01874348201652684,0.02362208764817786,18.64274061990212,10.0,1.6989743939537036,17.896135737534323,5,5
S,b_any,hist_rising,macd_death,False,721,2,0.521497919556172,0.5652295282020229,-2.4211272142266527,0.9922637692215406,407.53048983365846,376.0,0.022315392632001,0.003556841141697964,20.35367545076283,17.0,1.6172805388745572,-4.37316086458509,5,0
S,b_any,hist_rising,trail_5,False,851,5,0.4418331374853114,0.5519181658416838,-6.535460357988107,0.9999999999682929,469.68235913127296,376.0,0.015504627893490714,-0.011299477645120626,15.331374853113983,9.0,1.474424735981322,-11.008502835637247,5,0
S,b_any,hist_rising,trail_10,False,465,5,0.4064516129032258,0.5617687608475442,-6.875564441989151,0.9999999999969128,261.22247379410805,189.0,0.042335853340929944,-0.027138617684278388,33.16774193548387,17.0,1.8235959658182328,-15.531714794431844,4,0
S,b_any,hist_rising,fixed_5,False,1316,0,0.5501519756838906,0.5328504134201903,1.2320198617554128,0.10897083242599731,701.2311440609705,724.0,0.0057925509791783665,0.0053200578739570625,5.0,5.0,1.2697447523843872,1.7301562263700276,5,4
S,b_any,hist_rising,fixed_10,False,1039,0,0.5399422521655438,0.5548927862580277,-1.0025672155661824,0.8419651397143484,576.5336049220908,561.0,0.008015253468377703,0.007100641535034313,10.0,10.0,1.2630688128997758,-1.4950534092483925,5,2
S,b_any,hist_rising,fixed_20,False,677,4,0.5627769571639586,0.5680778952976673,-0.3188355205213632,0.6250743793081837,384.58873511652075,381.0,0.01597234266817768,0.018552523328058568,20.0,20.0,1.3801291122113022,-0.5300938133708688,5,3
S,b_any,recent_cross,death_cross,False,224,0,0.45535714285714285,0.5330174603608434,-2.401073540545172,0.9918264745622907,119.39591112082891,102.0,0.021444029822840244,-0.0034633133291956386,6.075892857142857,6.0,2.1821212285200837,-7.766031750370056,5,0
S,b_any,recent_cross,k_turn_down,False,224,0,0.4955357142857143,0.5224167789297645,-0.8734808510849559,0.8087994804439184,117.02135848026724,111.0,0.016954341342493146,-1.7025583726182347e-07,3.825892857142857,3.0,2.129088647309096,-2.6881064644050157,5,1
S,b_any,recent_cross,k_over_80,False,169,1,0.757396449704142,0.5479634331428418,5.423458847808968,2.9228339070379366e-08,92.60582020114026,128.0,0.021471568947385705,0.030741718183604716,18.940828402366865,10.0,1.6639529742292762,20.94330165613002,4,4
S,b_any,recent_cross,macd_death,False,213,0,0.4460093896713615,0.5494135015801234,-3.1136929108626683,0.9990761915888067,117.02507583656629,95.0,0.03437261666355849,-0.007008291957981028,14.009389671361502,11.0,2.1294022930174545,-10.340411190876186,5,0
S,b_any,recent_cross,trail_5,False,180,2,0.4777777777777778,0.5557967209334801,-2.197947639370016,0.9860235812643312,100.04340976802641,86.0,0.03592089289770483,-0.007003043047888791,19.044444444444444,10.0,2.305560563497023,-7.801894315570229,4,1
S,b_any,recent_cross,trail_10,False,143,3,0.46153846153846156,0.5735852695156741,-2.836975426817262,0.9977228441482798,82.0226935407414,66.0,0.09013505654628537,-0.011839915054986494,43.38461538461539,22.0,3.100763163429937,-11.204680797721256,4,0
S,b_any,recent_cross,fixed_5,False,207,0,0.5652173913043478,0.5305068559821723,0.932241657425877,0.1756058257205138,109.81491918830967,117.0,0.011586512686609311,0.007393823831237878,5.0,5.0,1.5736443765702592,3.4710535322175495,4,4
S,b_any,recent_cross,fixed_10,False,201,0,0.5522388059701493,0.5518894710834863,-0.061058132271373286,0.5243435437437541,110.92978368778076,111.0,0.020948422497368488,0.013215824976990032,10.0,10.0,1.695514795205777,0.03493348866629997,4,3
S,b_any,recent_cross,fixed_20,False,185,0,0.6216216216216216,0.563293478413797,1.5325300506561308,0.06269584394108571,104.20929350655243,115.0,0.039762830009234286,0.027051443246075557,20.0,20.0,1.969803532185005,5.8328143207824645,4,4
S,b_any,dif_rising,death_cross,False,1266,1,0.4186413902053712,0.5341714597798828,-8.285069491228615,0.9999999999999999,676.2610680813316,530.0,0.007245874876527381,-0.007307982943335178,5.74565560821485,5.0,1.3493986190594236,-11.553006957451156,5,0
S,b_any,dif_rising,k_turn_down,False,1267,0,0.4419889502762431,0.5242493999291119,-5.899295218201759,0.9999999981747123,664.2239897101848,560.0,0.005722478244340427,-0.004494377928932147,3.5595895816890293,3.0,1.3586709141406872,-8.226044965286883,5,0
S,b_any,dif_rising,k_over_80,False,609,2,0.7257799671592775,0.5477208932616159,8.837410584741026,4.898129378707377e-19,333.56202399632406,442.0,0.016829024214903406,0.020779222685678,16.154351395730707,6.0,1.7135030636301694,17.805907389766162,5,5
S,b_any,dif_rising,macd_death,False,641,2,0.48673946957878317,0.5613426338398411,-3.8671103686192914,0.9999449337038906,359.82062829133815,312.0,0.018989897823776834,-0.001290686766836746,18.366614664586585,15.0,1.5371262008522768,-7.4603164261057895,5,0
S,b_any,dif_rising,trail_5,False,698,5,0.4484240687679083,0.5523125901073314,-5.595409824666465,0.9999999889949387,385.5141878949173,313.0,0.016294612870718365,-0.009906280652282051,15.505730659025788,9.0,1.530603574333028,-10.388852133942306,5,0
S,b_any,dif_rising,trail_10,False,387,5,0.4134366925064599,0.5636159304465987,-6.082378100489337,0.9999999994079354,218.11936508283372,160.0,0.04670458691498462,-0.02202643097776069,34.96124031007752,17.0,1.9711540539285557,-15.017923794013882,4,0
S,b_any,dif_rising,fixed_5,False,1097,0,0.5569735642661805,0.5329131483559273,1.5690415243469962,0.0583191318616302,584.6057237464522,611.0,0.0061739963408910725,0.00642081697959429,5.0,5.0,1.2981253504967714,2.406041591025321,5,4
S,b_any,dif_rising,fixed_10,False,885,0,0.5423728813559322,0.5547709345513552,-0.777188253531547,0.7814761442814494,490.97227707794934,480.0,0.008463103664839676,0.007100641535034313,10.0,10.0,1.2853299205431983,-1.2398053195422976,5,2
S,b_any,dif_rising,fixed_20,False,582,3,0.5687285223367697,0.5673800024730044,0.023944873510242694,0.4904482903231699,330.2151614392885,331.0,0.019852786341495947,0.018895653275255775,20.0,20.0,1.5335769891658424,0.1348519863765385,5,2
