config,n_days,cagr,ann_simple,ann_vol,sharpe,max_dd,calmar,worst_day,best_day,positive_day_share
cc|ma200|p70x50|qqq200|vt15,4528,0.0634872492565608,0.06386741139707626,0.06789236818672792,0.9407156224307626,0.12779431785291395,0.49679242648043265,-0.029604041468212147,0.028480494344995378,0.38935512367491165
cc|ma200|p70x50|qqq200|vt20,4528,0.08153420518006693,0.08226786959367795,0.08798727294535105,0.9349973790502016,0.16732889760540548,0.4872691229481512,-0.039068952896950955,0.030085834288530584,0.3906802120141343
cc|ma200|p80x0|off|off,4528,0.14789439315709862,0.15394009580113757,0.17879131821397484,0.8610043112770404,0.41279678010479526,0.3582740958385218,-0.07774564525453193,0.10303292863103955,0.5125883392226148
cc|ma200|p80x0|off|vt15,4528,0.07076151840557388,0.07091976903841699,0.07125370340034173,0.9953134455335111,0.13563409329470644,0.5217089353177811,-0.029604041468212147,0.028480494344995378,0.5134717314487632
cc|ma200|p80x0|off|vt20,4528,0.09104550671844791,0.0914406333795005,0.09257308781023353,0.9877669152285979,0.17766839838556647,0.5124462625078986,-0.039068952896950955,0.030085834288530584,0.515017667844523
cc|ma200|p80x0|qqq200|off,4528,0.13562074615509334,0.14068554332267078,0.16421621459350333,0.8567092090809681,0.39642413116844644,0.34211021855646345,-0.07774564525453193,0.10303292863103955,0.3873674911660777
cc|ma200|p80x0|qqq200|vt15,4528,0.06416230503762432,0.0645032800176423,0.06790956243870741,0.9498409016529964,0.12779431785291395,0.5020747879531899,-0.029604041468212147,0.028480494344995378,0.388030035335689
cc|ma200|p80x0|qqq200|vt20,4528,0.08244902869221615,0.08311569442109934,0.08801096963130176,0.9443788060657683,0.16732889760540548,0.4927363406567538,-0.039068952896950955,0.030085834288530584,0.38935512367491165
cc|ma200|p80x50|off|off,4528,0.14740432062064412,0.15354654098110512,0.17897955208776656,0.8578999063860111,0.41279678010479526,0.357086895356168,-0.07774564525453193,0.10303292863103955,0.5178886925795053
cc|ma200|p80x50|off|vt15,4528,0.07067886980729421,0.07084477556390403,0.07128481347969672,0.9938270454208593,0.13563409329470644,0.5210995855866623,-0.029604041468212147,0.028480494344995378,0.5187720848056537
cc|ma200|p80x50|off|vt20,4528,0.09093215719847603,0.0913406420801499,0.09261564371797765,0.9862334095338123,0.17766839838556647,0.5118082789328686,-0.039068952896950955,0.030085834288530584,0.5203180212014135
cc|ma200|p80x50|qqq200|off,4528,0.1329933443595097,0.13839241209690356,0.1643645902727539,0.8419843463074926,0.39642413116844644,0.3354824641161889,-0.07774564525453193,0.10303292863103955,0.38869257950530034
cc|ma200|p80x50|qqq200|vt15,4528,0.06354794711897482,0.06392730429392302,0.06793389863356478,0.9410221638941507,0.12779431785291395,0.4972673917483242,-0.029604041468212147,0.028480494344995378,0.38935512367491165
cc|ma200|p80x50|qqq200|vt20,4528,0.08161516351029174,0.08234772678947364,0.08804425218983168,0.9352992925866892,0.16732889760540548,0.48775295049607265,-0.039068952896950955,0.030085834288530584,0.3906802120141343
cc|ma100|none|off|off,4528,0.11823506796302197,0.1289669055893927,0.18547484604896525,0.695333671043164,0.5518392256894918,0.2142563675412779,-0.06726586592685309,0.0774037949005911,0.5128091872791519
cc|ma100|none|off|vt15,4528,0.05861534026040416,0.05937125794953288,0.06930327079462294,0.8566876753259868,0.18520238920335497,0.31649343462866264,-0.027263288772509216,0.019921816892095177,0.5145759717314488
cc|ma100|none|off|vt20,4528,0.07519985382132721,0.07659016018411574,0.09022025380671485,0.8489242376573246,0.24071644303985584,0.31240015377294456,-0.035947949302680374,0.026390358650112387,0.5154593639575972
cc|ma100|none|qqq200|off,4528,0.10324550181344616,0.11019520541371175,0.15438784820717966,0.7137556918717858,0.4870133660727577,0.2119972653851593,-0.06726586592685309,0.0774037949005911,0.38648409893992935
cc|ma100|none|qqq200|vt15,4528,0.05206204410280968,0.05281287901352392,0.06409415006604045,0.8239890685672141,0.15873450437021275,0.3279818985126674,-0.027263288772509216,0.019921816892095177,0.38670494699646646
cc|ma100|none|qqq200|vt20,4528,0.06676163416527259,0.06809352540113323,0.08311729987045714,0.8192461197279112,0.20642390518717202,0.3234200714531459,-0.035947949302680374,0.024962813147930422,0.3875883392226148
cc|ma100|p70x0|off|off,4528,0.11488645826028088,0.12555589805401085,0.18322899268093193,0.6852403444287289,0.5525738796183497,0.20791148930099693,-0.06726586592685309,0.0774037949005911,0.5002208480565371
cc|ma100|p70x0|off|vt15,4528,0.057999119851866565,0.05876702662705415,0.06898718079225663,0.8518543003521369,0.18565432256923842,0.3124038215174668,-0.027263288772509216,0.019921816892095177,0.5015459363957597
cc|ma100|p70x0|off|vt20,4528,0.07437590277994799,0.07578451842081077,0.08978845761815415,0.8440340822325034,0.24127763680672443,0.30825858444364174,-0.035947949302680374,0.026390358650112387,0.5024293286219081
