config,n_days,cagr,ann_simple,ann_vol,sharpe,max_dd,calmar,worst_day,best_day,positive_day_share
cc|ma200|p80x50|off|vt20,2169,0.15330586701875304,0.14843993311783749,0.10736279422839999,1.3826012464061934,0.11358364129988618,1.3497178402124943,-0.0314030881141952,0.03659781769331739,0.5449515905947441
cc|ma200|p80x50|qqq200|off,2169,0.2776740649078038,0.2650330066334769,0.1992130462102247,1.3303998491835418,0.20225229200263306,1.3729093606721097,-0.0669355625955575,0.05963978735486982,0.4582757030889811
cc|ma200|p80x50|qqq200|vt15,2169,0.11614390515403539,0.11313294627783366,0.08034971178186973,1.4080068710758116,0.08610915149918275,1.348798625139602,-0.023552316085646396,0.02824577961967648,0.46104195481788846
cc|ma200|p80x50|qqq200|vt20,2169,0.1525806836175736,0.14764305759714227,0.10579162544154042,1.3956025061617814,0.11231441939358977,1.3585137548801858,-0.0314030881141952,0.03659781769331739,0.4605809128630705
cc|ma100|none|off|off,2169,0.24823170023384988,0.24055952795660562,0.1934243403058598,1.2436879845432662,0.2272670928143854,1.0922465595869912,-0.0684125414907756,0.05458806742918784,0.5283540802213001
cc|ma100|none|off|vt15,2169,0.10395122721641381,0.10183439298109045,0.07640575787481167,1.3328104558290328,0.09332731156876739,1.113835012163811,-0.023552316085646396,0.028416460951019455,0.5352697095435685
cc|ma100|none|off|vt20,2169,0.1359909220219635,0.13259175554122696,0.10052426697480198,1.319002461111835,0.12241409749974197,1.1109089949566482,-0.0314030881141952,0.03682539280177469,0.5343476256339327
cc|ma100|none|qqq200|off,2169,0.2530973663127969,0.24348468479983143,0.1883624772543163,1.2926390029957626,0.1765559169255787,1.4335252577203725,-0.0684125414907756,0.05458806742918784,0.45504840940525587
cc|ma100|none|qqq200|vt15,2169,0.1050657323184312,0.10272526722196114,0.07483973929808248,1.3726032210349126,0.06955223387809883,1.5106018377867678,-0.023552316085646396,0.028416460951019455,0.4633471645919779
cc|ma100|none|qqq200|vt20,2169,0.13759725503375897,0.13379658025055435,0.09842764961939789,1.3593393804273677,0.09129962680343817,1.5070954816715343,-0.0314030881141952,0.03682539280177469,0.4624250806823421
cc|ma100|p70x0|off|off,2169,0.24203123121063919,0.23260170839447325,0.17743974969711732,1.310877121904845,0.1784820791668259,1.356053405139988,-0.0684125414907756,0.05458806742918784,0.43337943752881514
cc|ma100|p70x0|off|vt15,2169,0.10068883606700196,0.09863632012657392,0.07323424226390017,1.3468606635013325,0.07787608686137093,1.2929365113868723,-0.023552316085646396,0.028416460951019455,0.4416781927155371
cc|ma100|p70x0|off|vt20,2169,0.13163701488386081,0.12832765840187157,0.09623571376948994,1.3334722981246894,0.1023426690809559,1.2862378523637317,-0.0314030881141952,0.03682539280177469,0.4407561088059013
cc|ma100|p70x0|qqq200|off,2169,0.23502302865350466,0.2263878420874941,0.1743161836310705,1.2987195874287272,0.1585985771763505,1.4818734999884364,-0.0684125414907756,0.05458806742918784,0.40433379437528816
cc|ma100|p70x0|qqq200|vt15,2169,0.0990263572055825,0.09704701481032035,0.07217421599898263,1.344621669484963,0.07516345887445419,1.3174800453367455,-0.023552316085646396,0.028416460951019455,0.413093591516828
cc|ma100|p70x0|qqq200|vt20,2169,0.12941469363882718,0.12622557703503326,0.09482170320865137,1.3311886705649962,0.09809049326945174,1.3193398190314811,-0.0314030881141952,0.03682539280177469,0.41217150760719223
cc|ma100|p70x50|off|off,2169,0.246056264862069,0.23658061817553944,0.18155775421955045,1.3030598400630802,0.19576732759166837,1.2568811552420704,-0.0684125414907756,0.05458806742918784,0.5283540802213001
cc|ma100|p70x50|off|vt15,2169,0.10238456016226904,0.10023535655383219,0.07403562970080818,1.3538799758832605,0.08289101470173077,1.23517079059392,-0.023552316085646396,0.028416460951019455,0.5352697095435685
cc|ma100|p70x50|off|vt20,2169,0.13393209799818884,0.13045970697154927,0.09731998920053907,1.3405232372428852,0.10886095453323441,1.2303042773458357,-0.0314030881141952,0.03682539280177469,0.5343476256339327
cc|ma100|p70x50|qqq200|off,2169,0.244827351996874,0.23493626344366278,0.1779101500083631,1.320533221025439,0.15546236133635793,1.5748336117651411,-0.0684125414907756,0.05458806742918784,0.45504840940525587
cc|ma100|p70x50|qqq200|vt15,2169,0.10209648505316937,0.09988614101614074,0.07284223269218817,1.3712668780792716,0.07215638867262797,1.414933409658,-0.023552316085646396,0.028416460951019455,0.4633471645919779
cc|ma100|p70x50|qqq200|vt20,2169,0.133598390418886,0.13001107864279385,0.0957260157321651,1.3581582566494361,0.0946521750914262,1.4114666703627354,-0.0314030881141952,0.03682539280177469,0.4624250806823421
cc|ma100|p80x0|off|off,2169,0.25100900636033274,0.24174763455827175,0.1880216442291845,1.2857436469580026,0.23102103944981756,1.086520115042842,-0.0684125414907756,0.05458806742918784,0.49239280774550487
